File Name ,Song Type,# Song Types,# Notes,# Unique Note Types ,# Note Types,Song Length,PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth
GC-BCVI-OSKW-25-19,e,11,5,49,3,0.4959,6187.5,2531.25,3656.25,0.1357,5343.75,2531.25,2812.5,0.0626,3843.75,2718.75,1125,0.0637,3468.75,2531.25,937.5,0.0804,6187.5,3468.75,2718.75,0.0762,5812.5,3937.5,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-20,c,11,18,49,12,2.3497,7312.5,2062.5,5250,0.1479,5343.75,2718.75,2625,0.1233,4687.5,2531.25,2156.25,0.1553,7312.5,4781.25,2531.25,0.0789,4125,2062.5,2062.5,0.0789,3656.25,2062.5,1593.75,0.0814,3656.25,2156.25,1500,0.106,6000,3468.75,2531.25,0.2416,4687.5,2531.25,2156.25,0.0888,5531.25,3750,1781.25,0.0863,5718.75,3937.5,1781.25,0.1455,4218.75,2437.5,1781.25,0.0592,5906.25,3187.5,2718.75,0.0592,6000,3187.5,2812.5,0.0666,6093.75,3000,3093.75,0.0789,5718.75,3093.75,2625,0.1405,4687.5,2437.5,2250,0.0493,4406.25,2250,2156.25,0.0962,3562.5,2156.25,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-21,f,11,5,49,3,0.5351,5343.75,2062.5,3281.25,0.1601,5250,4125,1125,0.0448,5343.75,3093.75,2250,0.042,4500,3000,1500,0.0406,5343.75,3375,1968.75,0.0939,3562.5,2062.5,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-22,g,11,4,49,3,0.6322,6656.25,2343.75,4312.5,0.0514,5437.5,2531.25,2906.25,0.0543,4968.75,2625,2343.75,0.1405,4500,2343.75,2156.25,0.1876,6656.25,3468.75,3187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-23,h,11,18,49,9,1.9889,7687.5,1968.75,5718.75,0.1381,7687.5,5531.25,2156.25,0.0511,4968.75,2250,2718.75,0.0457,4031.25,2812.5,1218.75,0.0484,3468.75,2343.75,1125,0.0475,3656.25,2437.5,1218.75,0.0969,5625,3562.5,2062.5,0.061,6937.5,4781.25,2156.25,0.0628,6656.25,4781.25,1875,0.1229,5812.5,2812.5,3000,0.0502,6281.25,3562.5,2718.75,0.0484,6468.75,3937.5,2531.25,0.0457,7125,5250,1875,0.052,7125,3937.5,3187.5,0.0969,5156.25,1968.75,3187.5,0.1588,6375,3937.5,2437.5,0.1588,6375,3937.5,2437.5,0.0754,3187.5,2343.75,843.75,0.0511,3187.5,2343.75,843.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-24,h,11,8,49,4,0.9058,7500,2062.5,5437.5,0.0391,4218.75,3750,468.75,0.0461,7406.25,4031.25,3375,0.0451,7406.25,4031.25,3375,0.0492,7500,3937.5,3562.5,0.0943,4781.25,2062.5,2718.75,0.1425,6375,3843.75,2531.25,0.0742,4031.25,2531.25,1500,0.0813,3187.5,2343.75,843.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-25,e,11,5,49,3,0.5035,7218.75,2343.75,4875,0.1214,7218.75,3656.25,3562.5,0.0578,3656.25,2531.25,1125,0.0592,3000,2343.75,656.25,0.0666,6562.5,4875,1687.5,0.0652,6656.25,4218.75,2437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-26,f,11,5,49,3,0.5604,5250,2250,3000,0.162,5062.5,4031.25,1031.25,0.0463,5250,3937.5,1312.5,0.048,4875,3656.25,1218.75,0.06,4593.75,3468.75,1125,0.1114,3843.75,2250,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-27,g,11,4,49,3,0.619,5531.25,2437.5,3093.75,0.1876,5531.25,4031.25,1500,0.0571,5343.75,2812.5,2531.25,0.0578,4968.75,2812.5,2156.25,0.1329,4593.75,2437.5,2156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-28,c,11,19,49,12,2.3657,7875,2062.5,5812.5,0.1115,7875,2906.25,4968.75,0.0853,4968.75,3000,1968.75,0.0634,6656.25,5250,1406.25,0.0495,7875,6000,1875,0.0448,7781.25,6843.75,937.5,0.0727,3656.25,2156.25,1500,0.0649,3937.5,2062.5,1875,0.068,4031.25,2156.25,1875,0.0958,6937.5,3937.5,3000,0.2968,6000,2437.5,3562.5,0.0819,5156.25,3562.5,1593.75,0.0881,5625,3562.5,2062.5,0.1237,4031.25,2156.25,1875,0.051,6468.75,4875,1593.75,0.0572,6281.25,3375,2906.25,0.0665,6281.25,4875,1406.25,0.1345,4968.75,2437.5,2531.25,0.0464,4781.25,2718.75,2062.5,0.0974,3468.75,2156.25,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-29,g,11,4,49,3,0.5662,6468.75,2156.25,4312.5,0.1796,6468.75,4125,2343.75,0.063,5343.75,2625,2718.75,0.0668,5156.25,2718.75,2437.5,0.1364,5156.25,2156.25,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-30,d,11,4,49,2,0.4178,7218.75,2250,4968.75,0.1576,7218.75,3843.75,3375,0.0505,4968.75,2250,2718.75,0.0467,3750,2437.5,1312.5,0.0755,3750,2812.5,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-31,h,11,6,49,3,0.067,7593.75,2062.5,5531.25,0.0495,5625,3750,1875,0.0495,7125,4031.25,3093.75,0.0495,7125,4031.25,3093.75,0.0535,7593.75,4875,2718.75,0.0917,5062.5,2062.5,3000,0.1508,6468.75,4031.25,2437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-32,g,11,4,49,3,0.5782,5437.5,2531.25,2906.25,0.1842,5062.5,3937.5,1125,0.0481,5437.5,3281.25,2156.25,0.0456,5437.5,3562.5,1875,0.1327,5250,2531.25,2718.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-33,f,11,5,49,3,0.5271,5250,2250,3000,0.1458,5250,3937.5,1312.5,0.0455,4500,3656.25,843.75,0.0468,4593.75,3656.25,937.5,0.0475,4593.75,3750,843.75,0.0787,3375,2250,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-34,g,11,4,49,3,0.6246,5718.75,2343.75,3375,0.1819,5718.75,4406.25,1312.5,0.0491,5343.75,2812.5,2531.25,0.0507,4687.5,2437.5,2250,0.1457,4593.75,2343.75,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-35,h,11,14,49,7,1.4819,8062.5,2062.5,6000,0.1602,8062.5,2437.5,5625,0.0479,4312.5,2250,2062.5,0.0479,3468.75,2156.25,1312.5,0.0496,3750,2250,1500,0.0512,3750,2250,1500,0.1107,5625,3750,1875,0.0677,6937.5,3468.75,3468.75,0.0826,6562.5,4312.5,2250,0.1355,4312.5,2812.5,1500,0.0545,4312.5,3093.75,1218.75,0.0512,6093.75,3750,2343.75,0.0562,6187.5,3656.25,2531.25,0.0595,6000,3937.5,2062.5,0.0975,4312.5,2062.5,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-36,g,11,4,49,3,0.6282,5531.25,2156.25,3375,0.1819,5531.25,4312.5,1218.75,0.0511,5156.25,2812.5,2343.75,0.0448,4781.25,2812.5,1968.75,0.1357,4875,2156.25,2718.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-37,c,11,19,49,12,2.2238,7312.5,2062.5,5250,0.1056,6187.5,2437.5,3750,0.0787,5062.5,2531.25,2531.25,0.0404,5812.5,4875,937.5,0.0435,7312.5,5718.75,1593.75,0.0466,7125,5343.75,1781.25,0.0528,3843.75,2156.25,1687.5,0.06,3656.25,2062.5,1593.75,0.06,3750,2250,1500,0.1553,6281.25,3375,2906.25,0.146,5718.75,3187.5,2531.25,0.0704,6000,3562.5,2437.5,0.0776,5156.25,3750,1406.25,0.1325,4500,2531.25,1968.75,0.0435,6000,3093.75,2906.25,0.0559,5718.75,4406.25,1312.5,0.06,6000,3093.75,2906.25,0.1263,4968.75,2437.5,2531.25,0.0373,4500,2906.25,1593.75,0.0776,3281.25,2343.75,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-38,e,11,5,49,3,0.5334,6093.75,2437.5,3656.25,0.1242,5156.25,2437.5,2718.75,0.0598,3843.75,2718.75,1125,0.0465,3281.25,2625,656.25,0.0717,6093.75,3187.5,2906.25,0.0804,5906.25,4406.25,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-39,c,11,2,49,1,0.1419,3843.75,2156.25,1687.5,0.0656,3843.75,2156.25,1687.5,0.0607,3656.25,2156.25,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-40,g,11,4,49,3,0.6413,5812.5,2062.5,3750,0.2261,5812.5,3937.5,1875,0.0737,5343.75,2718.75,2625,0.0681,5062.5,2625,2437.5,0.1379,4312.5,2062.5,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-41,d,11,5,49,2,0.4436,5718.75,2156.25,3562.5,0.1736,5718.75,3562.5,2156.25,0.0524,4687.5,2156.25,2531.25,0.0463,3750,2531.25,1218.75,0.0435,4687.5,2625,2062.5,0.0485,4312.5,2812.5,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-42,h,11,9,49,4,0.9701,7031.25,2062.5,4968.75,0.0497,5250,3468.75,1781.25,0.0497,5250,3468.75,1781.25,0.0518,7031.25,4031.25,3000,0.0476,7031.25,3750,3281.25,0.1259,4781.25,2062.5,2718.75,0.1523,6281.25,3937.5,2343.75,0.0793,3468.75,2437.5,1031.25,0.0656,3093.75,2437.5,656.25,0.0741,3281.25,2156.25,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-43,d,11,4,49,2,0.4188,6000,2250,3750,0.1396,6000,4125,1875,0.0424,5437.5,2250,3187.5,0.0368,4781.25,2531.25,2250,0.0773,4875,3000,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-44,h,11,8,49,4,0.9412,6562.5,2156.25,4406.25,0.0539,6468.75,4031.25,2437.5,0.0518,6093.75,4031.25,2062.5,0.0518,6562.5,4125,2437.5,0.1088,4500,2156.25,2343.75,0.1627,6093.75,3843.75,2250,0.0676,3468.75,2625,843.75,0.0623,3375,2437.5,937.5,0.0539,3375,2625,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-45,j,11,5,49,3,0.4945,7312.5,3093.75,4218.75,0.1063,6281.25,4875,1406.25,0.0836,4687.5,3093.75,1593.75,0.0397,6750,5531.25,1218.75,0.0213,7031.25,6937.5,93.75,0.0375,7312.5,7125,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-46,h,11,7,49,4,0.8439,7218.75,2343.75,4875,0.0411,7218.75,3937.5,3281.25,0.0347,7218.75,3937.5,3281.25,0.0903,4781.25,2531.25,2250,0.135,6468.75,3937.5,2531.25,0.0657,3750,2531.25,1218.75,0.0629,3187.5,2625,562.5,0.0648,2906.25,2343.75,562.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-47,c,11,11,49,8,1.4119,6937.5,2250,4687.5,0.1196,6937.5,3937.5,3000,0.1642,5437.5,3281.25,2156.25,0.0648,5906.25,3750,2156.25,0.062,5625,3937.5,1687.5,0.1052,3562.5,2343.75,1218.75,0.0533,5812.5,3375,2437.5,0.0475,6468.75,5156.25,1312.5,0.049,6468.75,3375,3093.75,0.1354,4687.5,2812.5,1875,0.0389,4593.75,2531.25,2062.5,0.0634,3656.25,2250,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-48,j,11,5,49,3,0.456,7218.75,2718.75,4500,0.1115,6375,4781.25,1593.75,0.0681,4593.75,2718.75,1875,0.0336,6750,5531.25,1218.75,0.0257,7218.75,6562.5,656.25,0.0257,7218.75,7125,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-49,k,11,10,49,3,1.0151,7500,3375,4125,0.0427,5343.75,3843.75,1500,0.0377,7218.75,5156.25,2062.5,0.0427,6843.75,5062.5,1781.25,0.1495,3937.5,3562.5,375,0.0641,7500,3937.5,3562.5,0.0628,7218.75,3937.5,3281.25,0.0616,6281.25,3468.75,2812.5,0.059,5718.75,3562.5,2156.25,0.0528,5250,3562.5,1687.5,0.054,4687.5,3375,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-OSKW-25-50,k,11,10,49,3,0.9953,7875,2531.25,5343.75,0.0318,4968.75,4218.75,750,0.0388,5343.75,4218.75,1125,0.0518,5906.25,4312.5,1593.75,0.1753,3937.5,2531.25,1406.25,0.0694,7875,4593.75,3281.25,0.0553,7312.5,4593.75,2718.75,0.0565,6468.75,4312.5,2156.25,0.0506,6000,2718.75,3281.25,0.0482,5156.25,3750,1406.25,0.0506,4968.75,3187.5,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-1,a,23,10,58,5,0.8045,5906.25,2156.25,3750,0.0409,5156.25,3656.25,1500,0.0549,5437.5,4218.75,1218.75,0.0529,5531.25,3750,1781.25,0.1257,5156.25,2718.75,2437.5,0.0619,3656.25,2250,1406.25,0.0659,3468.75,2250,1218.75,0.0539,3562.5,2156.25,1406.25,0.0639,3562.5,2156.25,1406.25,0.0409,5906.25,3093.75,2812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-2,b,23,5,58,2,0.4601,6000,2343.75,3656.25,0.0829,6000,4687.5,1312.5,0.0797,5906.25,4593.75,1312.5,0.078,4687.5,2343.75,2343.75,0.0634,3468.75,2343.75,1125,0.065,3656.25,2625,1031.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-3,c,23,4,58,2,0.6127,6468.75,2250,4218.75,0.0584,6468.75,4687.5,1781.25,0.0766,5812.5,4687.5,1125,0.1149,5343.75,3843.75,1500,0.1167,4687.5,2250,2437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-4,d,23,10,58,6,1.1716,6281.25,2250,4031.25,0.0885,6281.25,4875,1406.25,0.0743,5906.25,4500,1406.25,0.0714,3937.5,2343.75,1593.75,0.0657,3937.5,2531.25,1406.25,0.0657,3937.5,2531.25,1406.25,0.1371,4968.75,3093.75,1875,0.0686,5437.5,3843.75,1593.75,0.0657,5062.5,3375,1687.5,0.0771,5156.25,4500,656.25,0.1428,5718.75,2250,3468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-5,e,23,6,58,2,0.6089,6093.75,2718.75,3375,0.0969,6093.75,4781.25,1312.5,0.0872,5531.25,3562.5,1968.75,0.0711,5156.25,2718.75,2437.5,0.0662,5062.5,3281.25,1781.25,0.063,5062.5,3375,1687.5,0.0743,5343.75,3750,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-14,f,23,5,58,2,0.4194,6187.5,2718.75,3468.75,0.0477,6187.5,4218.75,1968.75,0.0566,5625,4500,1125,0.0555,5531.25,4312.5,1218.75,0.0566,5437.5,4406.25,1031.25,0.0877,4406.25,2718.75,1687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-15,g,23,4,58,2,0.5364,6187.5,2718.75,3468.75,0.2734,6187.5,3375,2812.5,0.0687,5156.25,3468.75,1687.5,0.0732,4312.5,2718.75,1593.75,0.0702,3843.75,2718.75,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-RBMS-25-16,h,23,1,58,1,0.116,5437.5,3468.75,1968.75,0.116,5437.5,3468.75,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
